id	name	uKIN	RWR
ENSG00000149262	INTS4	4.6506193837414054e-07	9.279530987245676e-06
ENSG00000149269	PAK1	7.320019156122035e-07	2.7668615919391596e-05
ENSG00000149273	RPS3	4.479450022606207e-07	1.903091869871116e-05
ENSG00000149289		6.736813243439634e-07	7.513108243529173e-07
ENSG00000149292		7.50285376809889e-07	2.6144335545072777e-06
ENSG00000149294	NCAM1	1.8027077530401561e-06	2.273449468809774e-05
ENSG00000149295	DRD2	4.893177322337638e-07	8.79248810967602e-06
ENSG00000149300		6.602113453484376e-07	3.2263046303009406e-05
ENSG00000149305	HTR3B	4.100495360541761e-07	7.259041697378662e-07
ENSG00000149308		9.004003313173892e-07	9.711340632852663e-06
ENSG00000149311	ATM	1.5321951437043555e-05	0.0017478361348566298
ENSG00000149313	AASDHPPT	7.217909702287263e-07	7.997581555788531e-06
ENSG00000149328		3.500342666066597e-07	1.1128049795670857e-06
ENSG00000149357	LAMTOR1	5.369239592357868e-07	4.717317045330368e-05
ENSG00000149380	P4HA3	1.1664468283069702e-06	2.8111672091614217e-05
ENSG00000149403	GRIK4	7.447876757157181e-07	6.844605898296017e-07
ENSG00000149418	ST14	5.486311571577113e-07	2.1928959321351423e-05
ENSG00000149428	HYOU1	8.691889584301632e-07	4.113727794413038e-05
ENSG00000149435		3.1947831457362646e-07	1.1027917525216858e-07
ENSG00000149451		5.615030158672448e-07	7.204624555212144e-06
ENSG00000149452		2.91120644696028e-07	4.3442626586815335e-07
ENSG00000149474	KAT14	1.3410049481873064e-06	2.2922593534711402e-05
ENSG00000149476	TKFC	4.3632264582073193e-07	5.085567085621643e-06
ENSG00000149480	MTA2	1.0213459396947656e-06	5.256138977647052e-05
ENSG00000149483	TMEM138	3.6761332305570796e-07	7.891992181502028e-08
ENSG00000149485	FADS1	1.122089985695836e-06	1.5715671198899623e-05
ENSG00000149488		3.474870713622359e-07	7.91328245881822e-08
ENSG00000149489		4.59238223610373e-07	2.043093916244558e-07
ENSG00000149499		6.099178756948157e-07	5.9119323654094e-06
ENSG00000149503	INCENP	3.272848366962002e-07	1.6523494291454263e-06
ENSG00000149507		2.0723419136777273e-07	2.0015624616583213e-08
ENSG00000149516	MS4A3	6.723234921966401e-07	2.0283323496980395e-06
ENSG00000149527	PLCH2	8.441188348785302e-07	1.1698167150377639e-06
ENSG00000149531		8.813680424309337e-07	5.18456673711133e-07
ENSG00000149532	CPSF7	1.8176680317739634e-06	9.308353323712723e-05
ENSG00000149534	MS4A2	9.22630453838941e-06	1.4914006598040109e-05
ENSG00000149541	B3GAT3	6.240433770680327e-07	9.3903540276153e-06
ENSG00000149547	EI24	3.9061233312243683e-07	2.028763936979649e-06
ENSG00000149548		3.9553646067880826e-07	5.516619834087128e-07
ENSG00000149554	CHEK1	1.4159952933180643e-06	4.5619732807158235e-05
ENSG00000149557	FEZ1	5.213922183849037e-07	8.22977004505723e-06
ENSG00000149564	ESAM	1.213196636122085e-06	3.257465726635042e-06
ENSG00000149571	KIRREL3	5.966563247174436e-07	1.996440967922145e-07
ENSG00000149573		6.000554249924749e-07	2.46431144773966e-06
ENSG00000149575	SCN2B	6.333263225321931e-07	1.3400326439349134e-05
ENSG00000149577		4.040796082696849e-07	7.406524624376879e-06
ENSG00000149582		6.589506678653528e-07	1.4777205383692513e-05
ENSG00000149591	TAGLN	1.0023900979436272e-06	1.0878064164901745e-05
ENSG00000149596	JPH2	1.0143897960583259e-06	5.0274008780963605e-06
ENSG00000149599		1.57276963609529e-06	1.4252533311980703e-05
ENSG00000149600	COMMD7	1.1055983637590154e-06	5.722847051747687e-06
ENSG00000149634		5.824862976972914e-07	1.0178170937302136e-06
ENSG00000149636	DSN1	1.1078220776406703e-06	2.0445957652666654e-05
ENSG00000149639		9.245594661930152e-07	1.6286844117343874e-05
ENSG00000149654		2.9720754421999445e-07	4.4672258958732215e-08
ENSG00000149657	LSM14B	1.2067622033350526e-06	1.654922315353009e-05
ENSG00000149658		7.260543899585128e-07	2.570054421661486e-05
ENSG00000149679	CABLES2	1.7057875190464894e-06	6.867866469293181e-06
ENSG00000149716	LTO1	4.074872019182057e-07	3.607856498056765e-07
ENSG00000149735	GPHA2	2.169959103045339e-06	1.431028437213549e-05
ENSG00000149742		4.3114833971098935e-07	6.482298575936104e-06
ENSG00000149743		4.153426937189861e-07	5.198866235480265e-07
ENSG00000149761		4.3624994500545973e-07	1.0023388231337868e-06
ENSG00000149781	FERMT3	1.0324682508826457e-06	1.3271100374417581e-05
ENSG00000149782	PLCB3	6.255785599790294e-07	6.379133583383558e-06
ENSG00000149792	MRPL49	6.060220421107125e-07	1.5912085286427124e-05
ENSG00000149798	CDC42EP2	5.586978222610136e-06	1.830272572648415e-05
ENSG00000149809	TM7SF2	8.189862862416387e-07	2.166394611238173e-06
ENSG00000149823	VPS51	5.991744748955064e-07	1.267899157409231e-05
ENSG00000149922		1.6546929560830593e-06	1.549835609222714e-05
ENSG00000149923	PPP4C	4.645792146072346e-07	9.239559799747762e-06
ENSG00000149925		5.036252083461558e-07	1.4090900264613073e-05
ENSG00000149926		5.772732574617893e-07	2.400550296672585e-07
ENSG00000149927	DOC2A	2.6573708243060976e-06	8.86637271087138e-06
ENSG00000149929	HIRIP3	1.081498307805281e-06	1.6904397533264065e-05
ENSG00000149930	TAOK2	4.5195730274222653e-07	4.883704539152661e-06
ENSG00000149932	TMEM219	4.4703705844490176e-07	9.391741929332444e-07
ENSG00000149948	HMGA2	3.215402804833412e-05	0.0009277320696301581
ENSG00000149968	MMP3	3.571394723176212e-07	6.146270641714846e-07
ENSG00000149970	CNKSR2	2.0966782144953056e-06	5.479446488457106e-06
ENSG00000149972	CNTN5	6.494494969470624e-07	1.6549867181456188e-07
ENSG00000150045	KLRF1	4.866556962037582e-07	4.820144902419542e-07
ENSG00000150048		6.931989113032574e-07	1.382713086692955e-06
ENSG00000150051		2.5756669250156205e-06	1.0432126436227825e-05
ENSG00000150054	MPP7	6.557813084595524e-07	9.864158686501821e-06
ENSG00000150076		8.720061616807292e-07	1.963761222916563e-06
ENSG00000150093	ITGB1	5.625978499018665e-07	2.8079773325674076e-05
ENSG00000150244	TRIM48	3.280882919374128e-07	1.1058683683147016e-07
ENSG00000150275		3.728265632865837e-06	1.9822874799339034e-06
ENSG00000150281	CTF1	1.2976261680994748e-05	3.438492326020035e-05
ENSG00000150316	CWC15	4.036822957974447e-07	2.145151088092867e-06
ENSG00000150337	FCGR1A	7.950416490699792e-07	7.576973103979461e-06
ENSG00000150347	ARID5B	1.3198897168732772e-06	1.342310332939402e-05
ENSG00000150361		5.910305106538189e-07	1.0370677887263918e-06
ENSG00000150394	CDH8	4.112473488338914e-06	2.5532224025955595e-05
ENSG00000150403		9.124434248970274e-07	1.1171010088588156e-05
ENSG00000150455	TIRAP	1.9295953853622732e-06	1.8566106469517296e-05
ENSG00000150456	EEF1AKMT1	3.7467063056419373e-07	2.2756275898022338e-07
ENSG00000150457	LATS2	1.6174521757373104e-05	0.001656935406701808
ENSG00000150459	SAP18	6.895195139592607e-07	2.494110854914285e-05
ENSG00000150471	ADGRL3	5.073934848480453e-07	7.660430429786221e-07
ENSG00000150477		8.563301139262748e-07	7.629683604855297e-06
ENSG00000150510		1.6148983361145827e-06	1.962239018071554e-05
ENSG00000150526		3.8482936315342954e-07	1.8161363123015043e-07
ENSG00000150527	MIA2	1.7947738339986116e-06	4.8118582215692686e-05
ENSG00000150540	HNMT	2.1319750563742495e-06	3.699734267914978e-06
ENSG00000150551	LYPD1	8.07705373521956e-07	8.581369150437033e-06
ENSG00000150556	LYPD6B	4.232015758229148e-07	1.5917113734150436e-06
ENSG00000150593	PDCD4	7.556758980437103e-07	1.5196629720604896e-05
ENSG00000150594	ADRA2A	4.1386147910804434e-07	4.189877476504224e-07
ENSG00000150625		1.0125046832261233e-06	3.35265649900845e-05
ENSG00000150628		7.751474315697366e-06	1.3684492319296117e-05
ENSG00000150630	VEGFC	2.5905514865335913e-05	3.2794957380178e-05
ENSG00000150636		4.656077005930768e-07	8.829879361638702e-06
ENSG00000150637	CD226	1.6337057411290962e-06	1.989729639178601e-05
ENSG00000150656	CNDP1	3.3055273812612997e-07	3.273729073871112e-07
ENSG00000150667	FSIP1	7.866490180228571e-07	6.654597502198918e-07
ENSG00000150672	DLG2	1.4542711690344214e-06	1.2618386420437618e-05
ENSG00000150676		5.130627494434859e-07	6.729023020915034e-07
ENSG00000150681	RGS18	5.741518540674827e-06	8.967170503296272e-06
ENSG00000150687	PRSS23	2.057242531363711e-06	2.4885952491752117e-05
ENSG00000150712	MTMR12	3.195492042742703e-07	2.776052250050045e-07
ENSG00000150722		3.331752976490399e-07	8.663164837400815e-08
ENSG00000150750		4.906841652626328e-07	2.2583005771456266e-07
ENSG00000150753	CCT5	1.020699568843345e-06	7.819003352455132e-05
ENSG00000150760	DOCK1	5.10161027762059e-07	4.232089576886469e-06
ENSG00000150764	DIXDC1	5.314248211842906e-07	3.0302912464950304e-06
ENSG00000150768	DLAT	4.7586711658644216e-07	1.109538907906327e-05
ENSG00000150773		6.577006984146233e-07	8.525366525773994e-06
ENSG00000150776	NKAPD1	5.518618817347312e-07	1.318267721303779e-05
ENSG00000150779	TIMM8B	5.685229864461385e-07	4.556171916915436e-06
ENSG00000150782	IL18	8.17586805276212e-07	2.9491430511664795e-06
ENSG00000150783	TEX12	1.164952927731258e-06	4.878717014969031e-06
ENSG00000150787	PTS	7.371589240408034e-07	5.913705819921432e-06
ENSG00000150867	PIP4K2A	1.871464302424772e-06	8.507782477193311e-05
ENSG00000150873		3.8410409693159223e-07	2.8936916464171337e-07
ENSG00000150893		8.966231490088878e-07	8.339387455909495e-06
ENSG00000150907	FOXO1	4.510062777553231e-05	0.001675425800632258
ENSG00000150938		3.2532540141009996e-07	2.8148713452355233e-07
ENSG00000150961	SEC24D	1.6005383482271045e-06	1.8756579459251146e-05
ENSG00000150967		1.47560236817321e-06	1.1516129912454012e-05
ENSG00000150990	DHX37	4.854910623039161e-07	6.278195781298817e-06
ENSG00000150991	UBC	6.094838754433871e-07	9.343803392396095e-05
ENSG00000150995	ITPR1	4.6895531453334195e-07	5.467017409762947e-06
ENSG00000151005	TKTL2	2.8882824863202946e-06	1.3857718434808557e-05
ENSG00000151006		8.435154165684303e-07	3.962390451828323e-07
ENSG00000151012	SLC7A11	1.0027131036821429e-06	1.0617604667305166e-05
ENSG00000151014	NOCT	3.821203334132543e-06	4.677851461389231e-05
ENSG00000151023		1.1551548187576252e-06	2.502342689369077e-06
ENSG00000151025		1.5193293965072452e-06	1.5343572212150477e-06
ENSG00000151033		6.711304442407754e-07	1.055401020916468e-05
ENSG00000151065	DCP1B	9.605669072935222e-07	1.9286820015702186e-05
ENSG00000151067	CACNA1C	7.085508308898979e-07	4.242978037243323e-06
ENSG00000151090	THRB	1.0817826943887626e-06	1.5242080652545807e-05
ENSG00000151092	NGLY1	1.5537629050455203e-06	2.0342131098592532e-05
ENSG00000151093	OXSM	4.351419736223561e-07	1.5524345940933029e-06
ENSG00000151116		5.155506886670031e-07	6.39454988913623e-07
ENSG00000151117		1.4815569848058948e-06	1.4524678590040574e-05
ENSG00000151131		5.765804336500896e-07	1.7777816643818627e-06
ENSG00000151135		2.288187516889545e-06	3.3126107408848574e-05
ENSG00000151136		4.132990573882081e-07	2.0852950618213205e-07
ENSG00000151148	UBE3B	6.826523865175648e-07	2.7121370872728494e-06
ENSG00000151150	ANK3	6.351270042631623e-07	1.6376302598683083e-05
ENSG00000151151	IPMK	6.434868225502056e-07	7.973790216525288e-07
ENSG00000151164	RAD9B	4.664032914625187e-06	1.2353041580666143e-05
ENSG00000151176		1.7101702396342357e-06	1.229313276811941e-05
ENSG00000151208	DLG5	6.429204612474962e-07	1.2275476950940148e-05
ENSG00000151224	MAT1A	3.154975081423876e-06	1.444918568846203e-05
ENSG00000151229		6.728730180131587e-07	1.053488657638596e-06
ENSG00000151233		9.99612329909667e-07	1.7908366355419026e-05
ENSG00000151239	TWF1	5.445054677135283e-07	1.1343490673299116e-05
ENSG00000151240		5.276192242526171e-07	4.3364694043725216e-07
ENSG00000151276	MAGI1	6.186274822098081e-07	1.2206380476909937e-05
ENSG00000151287		1.781322265408815e-05	1.4906370879777838e-05
ENSG00000151292	CSNK1G3	4.21411052514703e-07	3.048311180251668e-06
ENSG00000151304	SRFBP1	6.178098580018507e-07	6.718716384483445e-06
ENSG00000151322		8.112396283067607e-06	1.4900638411422183e-05
ENSG00000151327		3.801837317161743e-07	8.719095493864295e-07
ENSG00000151332	MBIP	1.2658171761978748e-06	3.5137005422870777e-05
ENSG00000151338		5.73890919902543e-07	8.798032284021244e-06
ENSG00000151348	EXT2	5.9280217210458436e-05	0.0018816592584827308
ENSG00000151360		1.5244935744806748e-05	8.536106902449254e-06
ENSG00000151364		1.3959961678262461e-06	6.950400278482069e-06
ENSG00000151365		1.2780292812923495e-06	1.919650766388316e-05
ENSG00000151366	NDUFC2	1.3157394997510709e-06	1.8884827719171125e-05
ENSG00000151376	ME3	1.244126791945326e-06	3.6086473946689526e-07
ENSG00000151379	MSGN1	2.3322240197880653e-06	1.8895094247187936e-05
ENSG00000151388	ADAMTS12	2.1293131056178903e-06	2.0763740438573082e-05
ENSG00000151413	NUBPL	4.01732621793899e-07	1.0793425111636175e-06
ENSG00000151414	NEK7	1.6312106836568555e-06	2.0752466235807872e-05
ENSG00000151418	ATP6V1G3	7.167129620358461e-07	1.9948685677660179e-07
ENSG00000151422	FER	1.088940925627687e-06	6.278354521489916e-06
ENSG00000151445	VIPAS39	3.9806828206784044e-07	9.28111360258344e-07
ENSG00000151458		4.4688510788615474e-07	6.634628283461307e-06
ENSG00000151461	UPF2	9.030663892526082e-07	2.239032847539701e-05
ENSG00000151465		8.987728690578688e-07	5.069605430937747e-06
ENSG00000151466	SCLT1	4.5841061107281453e-07	1.208469754745341e-05
ENSG00000151470	C4orf33	3.8460718649397115e-07	1.990807598946146e-07
ENSG00000151474		8.750438498216229e-07	1.7746900988880977e-06
ENSG00000151475	SLC25A31	6.344584671152042e-07	4.667033577296546e-06
ENSG00000151490	PTPRO	6.649250798846498e-07	1.9809365871736864e-05
ENSG00000151491	EPS8	7.986865674502578e-07	1.4856861215692034e-05
ENSG00000151498	ACAD8	3.6097000394998957e-06	2.7128245211190513e-05
ENSG00000151500		3.347682328741572e-07	5.244029018920547e-07
ENSG00000151502	VPS26B	1.266101269238951e-06	1.9984899452057486e-05
ENSG00000151503	NCAPD3	5.218648305304726e-07	9.858835677075556e-06
ENSG00000151532	VTI1A	8.717528504417844e-05	0.0018188597476684536
ENSG00000151552	QDPR	8.198288800223994e-07	5.381727654781381e-06
ENSG00000151553		1.1824859702983168e-06	4.327567668850303e-06
ENSG00000151572		2.6279620290753676e-07	5.335863601084165e-07
ENSG00000151575		1.283614127206732e-06	1.0424924857018823e-05
ENSG00000151576	QTRT2	9.329981905520767e-07	5.084281076233649e-06
ENSG00000151577	DRD3	1.1869398937950632e-06	6.537229645615126e-06
ENSG00000151611		3.1866748091973325e-07	1.1010752964303707e-07
ENSG00000151612		6.336529130552629e-07	2.0349433651451627e-06
ENSG00000151615	POU4F2	9.008469565231233e-07	1.4115215275743791e-05
ENSG00000151617	EDNRA	1.1925942655050625e-06	1.5168540655647281e-05
ENSG00000151623	NR3C2	1.1095938137999045e-06	8.216452186294216e-06
ENSG00000151632	AKR1C2	4.430216003875557e-07	1.021598375115375e-06
ENSG00000151640	DPYSL4	6.55736389391171e-07	7.169400676023372e-06
ENSG00000151650	VENTX	5.50327264152704e-07	7.6053614231739225e-06
ENSG00000151651	ADAM8	3.768949177806342e-07	2.1103758544625678e-07
ENSG00000151655	ITIH2	4.1041457348785344e-07	2.5887505661876383e-06
ENSG00000151657	KIN	4.5336268440367454e-07	3.1467279631558327e-06
ENSG00000151665	PIGF	1.884728532834477e-06	1.1424493796137736e-05
ENSG00000151687		3.849502156396929e-07	1.0644018713093085e-07
ENSG00000151689	INPP1	7.549394675148143e-07	2.1309069343467344e-06
ENSG00000151690		3.4187934812056445e-06	2.663650452766468e-05
ENSG00000151692	RNF144A	1.0537208057526266e-06	1.8912159296514257e-05
ENSG00000151693	ASAP2	5.680157730366522e-07	3.6251172771761004e-06
ENSG00000151694	ADAM17	1.4652153866754347e-06	1.5329855997422042e-05
ENSG00000151702	FLI1	8.812460458653929e-05	0.001573613210205271
ENSG00000151704	KCNJ1	1.3968058243586383e-06	1.1440815449898765e-06
ENSG00000151715		6.340847705565783e-07	3.091156376909964e-06
ENSG00000151718	WWC2	1.1682054397289265e-06	6.941061432574066e-06
ENSG00000151726	ACSL1	3.7739691329993977e-07	3.6509222847697433e-06
ENSG00000151729	SLC25A4	4.440450779957087e-07	1.3084950200011734e-05
ENSG00000151743		3.111271874953816e-07	1.3254699017959927e-07
ENSG00000151746		6.55480960244933e-07	2.649753166862286e-05
ENSG00000151748	SAV1	5.31649867622332e-07	1.3838995676644711e-05
ENSG00000151773		2.2751858746075048e-06	5.247596407476475e-06
ENSG00000151778		7.322739623226996e-07	5.433526106042482e-06
ENSG00000151779	NBAS	3.680748770625451e-07	1.589802668586812e-06
ENSG00000151789		3.0809705929043943e-07	4.233509701811055e-08
ENSG00000151790	TDO2	6.426294348409665e-07	2.7405318080308113e-06
ENSG00000151806	GUF1	3.8761408265143943e-07	2.3987869122526494e-06
ENSG00000151834	GABRA2	3.3270411215748253e-07	9.559442510286773e-08
ENSG00000151835		8.171507597694303e-07	5.699695936909925e-06
ENSG00000151838		2.7432563576335307e-06	3.786719294119149e-06
ENSG00000151849	CENPJ	8.756814399390433e-07	3.470828386224405e-05
ENSG00000151876	FBXO4	8.062677319983706e-07	4.768929887285089e-06
ENSG00000151881		4.34969377714678e-07	1.1422329493976598e-06
ENSG00000151883		3.985474682635217e-07	5.666435690492338e-07
ENSG00000151892	GFRA1	3.906907853880366e-06	7.871073864169922e-06
ENSG00000151914	DST	7.128092783279538e-07	2.120464302492927e-05
ENSG00000151917		3.9579581020895814e-07	1.1396909207599488e-07
ENSG00000151929	BAG3	4.878754145976297e-07	3.560121619594149e-05
ENSG00000151948		3.0461528578497257e-07	1.4135435490935458e-07
ENSG00000151962		5.522200949576083e-07	4.977330949430771e-07
ENSG00000151967	SCHIP1	9.084583328184108e-07	7.4359797715208575e-06
ENSG00000152049	KCNE4	7.02192194222887e-07	4.943469227589504e-06
ENSG00000152061	RABGAP1L	9.883001455975478e-07	2.1500065408093158e-05
ENSG00000152076	CCDC74B	6.907418580066435e-07	3.6930726954428826e-06
ENSG00000152078		8.372371434615509e-07	1.2652811801881145e-05
ENSG00000152082	MZT2B	6.806457020416662e-07	8.52719885930798e-06
ENSG00000152086	TUBA3E	8.234843388099685e-07	5.284862769252865e-06
ENSG00000152092		4.312743509566004e-06	4.6278325986801106e-06
ENSG00000152102		8.049898784538748e-07	9.114637702490094e-06
ENSG00000152104	PTPN14	6.834359028535917e-07	1.9233292211690466e-05
ENSG00000152127	MGAT5	6.803770953388819e-07	4.85109990524283e-06
ENSG00000152128		2.904617738625428e-07	4.3120561352324104e-08
ENSG00000152133	GPATCH11	2.4707009571436986e-06	1.9494093248766544e-05
ENSG00000152137	HSPB8	9.180294583786539e-07	2.742291788275388e-05
ENSG00000152154		2.726818430245674e-07	7.266044909722943e-08
ENSG00000152192	POU4F1	1.1138288987511581e-05	2.7894374627244385e-05
ENSG00000152193		7.679840924854697e-07	1.4661910875971533e-05
ENSG00000152208	GRID2	1.6481239328076278e-06	2.6556686819658734e-06
ENSG00000152213		2.6276414337306907e-06	1.0064234732673883e-05
ENSG00000152214	RIT2	2.5846261151846178e-06	9.074886101953902e-06
ENSG00000152217		0.00018880137105954675	0.0013473243749602204
ENSG00000152223		8.67784571551589e-07	2.0132806142751464e-06
ENSG00000152229	PSTPIP2	3.696146638042925e-07	4.5660989869493157e-07
ENSG00000152234	ATP5F1A	6.859120522160588e-07	4.893545251030804e-05
ENSG00000152240	HAUS1	8.138261030690218e-07	2.8652824006870837e-05
ENSG00000152242	C18orf25	4.1442576587083804e-07	2.2279622662225992e-06
ENSG00000152253	SPC25	1.269367218936611e-06	1.5832819785203927e-05
ENSG00000152266	PTH	4.863266321946128e-07	6.225127334336461e-07
ENSG00000152270	PDE3B	1.0017558336337395e-06	2.567804808482768e-05
ENSG00000152284	TCF7L1	1.2527873938925178e-06	2.1024259532967406e-06
ENSG00000152291	TGOLN2	5.095787246049403e-07	3.734905780601812e-05
ENSG00000152315		1.7381595385043072e-06	9.076111682990506e-07
ENSG00000152332	UHMK1	1.426865481633529e-06	4.872409736469868e-06
ENSG00000152348	ATG10	3.5491178425449677e-07	5.346885303547359e-07
ENSG00000152359	POC5	5.87287896920161e-07	8.251606131564892e-06
ENSG00000152377		2.153330596745898e-06	3.096616989748513e-06
ENSG00000152380		5.207394630022166e-07	1.4112656199838216e-07
ENSG00000152382	TADA1	1.1249072595983508e-06	1.2739361196824863e-05
ENSG00000152402	GUCY1A2	5.788406610971631e-07	1.1365974378479327e-06
ENSG00000152404	CWF19L2	6.673314072680732e-07	1.8360721675947497e-05
ENSG00000152409	JMY	1.1483235199790633e-06	9.748718398001439e-06
ENSG00000152422	XRCC4	9.27061476987409e-07	1.5900581095642315e-05
ENSG00000152430	BOLL	9.254526817230842e-07	7.668654383577982e-06
ENSG00000152433	ZNF547	3.063966448535359e-07	4.7593162944215806e-07
ENSG00000152439	ZNF773	8.931629278036723e-07	1.997942421128927e-06
ENSG00000152443	ZNF776	1.928150267993615e-06	5.6822539416574995e-06
ENSG00000152454	ZNF256	2.783510540984081e-07	8.429594318870432e-08
ENSG00000152455	SUV39H2	4.302492015677502e-07	5.870212055798456e-06
ENSG00000152457	DCLRE1C	1.4844271212711998e-06	1.520895319822328e-05
ENSG00000152463	OLAH	2.2717727232514374e-07	3.811074745810245e-08
ENSG00000152464	RPP38	3.74861222676305e-07	2.516626439218568e-06
ENSG00000152465	NMT2	4.071603541553304e-07	2.257043208919446e-06
ENSG00000152467	ZSCAN1	8.888069755075963e-07	1.0409090054756463e-05
ENSG00000152475		2.045042458924326e-06	4.134876034325962e-05
ENSG00000152484	USP12	8.020444628233651e-07	1.0090746369631293e-05
ENSG00000152487		1.1615223359271869e-05	2.2914317578216113e-05
ENSG00000152492		6.79361061884384e-07	7.545727899328855e-06
ENSG00000152503	TRIM36	8.581552752841278e-07	2.482339235957772e-05
ENSG00000152518	ZFP36L2	1.460239351450511e-06	7.696078346352731e-05
ENSG00000152520	PAN3	5.036445542756322e-07	3.038324634744928e-06
ENSG00000152527		4.0526062079138854e-07	3.842311822855744e-07
ENSG00000152556	PFKM	1.0805062578942705e-06	2.748547590834322e-05
ENSG00000152558	TMEM123	4.485220264791159e-07	2.5219545245763847e-07
ENSG00000152578	GRIA4	5.436062555733599e-07	2.868243666139865e-06
ENSG00000152582		6.364466277152856e-07	1.1334569472634595e-06
ENSG00000152583	SPARCL1	5.846246991414804e-07	1.017366979983296e-06
ENSG00000152592	DMP1	8.013926168856205e-06	6.367025044113726e-06
ENSG00000152595	MEPE	4.155097405695966e-07	2.801296378867749e-07
ENSG00000152601	MBNL1	5.934539912682029e-07	2.0735424406469492e-05
ENSG00000152611		3.4944051474640407e-06	1.4556717749676097e-05
ENSG00000152620	NADK2	3.577202242947419e-07	5.918349215407262e-07
ENSG00000152642	GPD1L	8.428901202595167e-07	9.097030079526244e-06
ENSG00000152661	GJA1	6.460254186967965e-07	5.181795858142784e-05
ENSG00000152669	CCNO	1.8190533761171997e-06	1.2014212885681045e-05
ENSG00000152670	DDX4	7.368276735716335e-07	2.8024762248397743e-06
ENSG00000152672		3.8038288679913285e-06	1.0334761776510019e-05
ENSG00000152683		3.6103745243403125e-07	5.824441310881427e-06
ENSG00000152689	RASGRP3	1.81178897938471e-06	5.808471592432082e-06
ENSG00000152700	SAR1B	3.901972237131807e-07	2.487945445803827e-06
ENSG00000152749		3.9774713116531367e-07	5.093341715817387e-07
ENSG00000152760	DYNLT5	5.463420674754752e-07	6.139912636445674e-07
ENSG00000152763	DNAI4	3.801430042361269e-07	1.1140192771385743e-07
ENSG00000152767	FARP1	6.552413404879413e-07	1.3965829486167105e-05
ENSG00000152778		7.099960006492278e-07	5.830581774600027e-06
ENSG00000152779		4.3218677406081344e-06	4.236094270157713e-06
ENSG00000152782	PANK1	2.8947083443440944e-07	1.2761959391005975e-07
ENSG00000152784	PRDM8	3.4357595822095734e-07	6.526494844852968e-08
ENSG00000152785		4.093044645725263e-07	1.8671430244371736e-07
ENSG00000152795	HNRNPDL	5.425097690014322e-07	1.8911000999661677e-05
ENSG00000152804	HHEX	6.852729013923758e-07	5.046251926901055e-06
ENSG00000152818	UTRN	4.264612871915899e-07	8.22249127360788e-06
ENSG00000152822	GRM1	2.437254440063133e-06	2.6680441919127545e-05
ENSG00000152894	PTPRK	1.894316806113475e-05	0.0013883033116468518
ENSG00000152904	GGPS1	7.014275800437281e-07	6.184034764138583e-06
ENSG00000152910	CNTNAP4	4.1881328568739554e-07	6.218534729008933e-07
ENSG00000152926		1.244126791945326e-06	3.6086473946689526e-07
ENSG00000152932	RAB3C	3.785949964973216e-07	2.1235253295669742e-07
ENSG00000152936		7.928595297453803e-07	7.170321307592765e-07
ENSG00000152939		4.994661362655302e-07	2.496027769358997e-06
ENSG00000152942	RAD17	3.3729460683620193e-05	0.0011077830454083635
ENSG00000152952	PLOD2	5.982217039537993e-07	1.1169629134746035e-05
ENSG00000152953		1.8896511640497644e-06	9.542621787794259e-07
ENSG00000152954		2.002103111330745e-06	9.668750955331891e-05
ENSG00000152969	JAKMIP1	7.807722360144786e-07	4.083090513054953e-06
ENSG00000152977		7.532912059617996e-07	1.725969848060699e-05
ENSG00000152990		4.4541930432315455e-07	7.923570336235688e-07
ENSG00000153006	SREK1IP1	5.028525765041283e-07	3.3393066485568246e-06
ENSG00000153012	LGI2	3.1691208086178617e-07	1.0184209966985334e-07
ENSG00000153015	CWC27	4.908561719530135e-07	4.944720196012779e-06
ENSG00000153029	MR1	5.024942842843751e-07	2.274041894367551e-06
ENSG00000153037	SRP19	5.567989245433212e-07	4.25551321569116e-06
ENSG00000153044	CENPH	4.363527233280388e-07	4.190383616753427e-06
ENSG00000153046	CDYL	8.451423905915099e-07	1.1829233554841889e-05
ENSG00000153048	CARHSP1	1.3250510799852007e-06	1.4248871153925803e-05
ENSG00000153060		6.170604454816408e-07	7.217944999247161e-06
ENSG00000153064		7.47509861548132e-06	1.4095593941021331e-05
ENSG00000153066	TXNDC11	4.193781205977107e-07	4.685692105438725e-06
ENSG00000153071	DAB2	9.83520899297046e-07	2.400109287192035e-05
ENSG00000153086	ACMSD	3.9077755568824797e-07	1.895118407786027e-07
ENSG00000153093		2.913012853461463e-07	4.583085040529612e-08
ENSG00000153094	BCL2L11	9.970360101648355e-07	1.4897935265308687e-05
ENSG00000153107	ANAPC1	5.906094073576828e-07	1.2337082070391101e-05
ENSG00000153113	CAST	7.098376759395909e-07	9.684010343008648e-06
ENSG00000153130	SCOC	4.515145101028139e-07	3.87376198647605e-06
ENSG00000153132	CLGN	7.432159117506907e-07	3.303455031984365e-05
ENSG00000153140	CETN3	1.4671686506074515e-06	2.0261603880397623e-05
ENSG00000153147	SMARCA5	1.0755526994372955e-06	5.5097005068832653e-05
ENSG00000153157		5.428959934595244e-07	5.83219440554252e-07
ENSG00000153162	BMP6	4.9621986416395075e-06	1.4726147020211292e-05
ENSG00000153165	RGPD3	9.921832923931581e-05	0.0013838750154997845
ENSG00000153179	RASSF3	1.3077967393515014e-06	1.1378606196902161e-05
ENSG00000153187	HNRNPU	4.942467738953097e-07	4.1774023772591646e-05
ENSG00000153201	RANBP2	1.7222480369718282e-05	0.0017507229063379592
