File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
04b92be0-6a20-4d04-99c8-f3eecd3986e5	cea213f2-1dca-482a-bc29-d346a6682085.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-A498	TCGA-CN-A498-01A	Primary Tumor
06fc7a4e-bc04-4155-a173-64fa88316a13	b42d8f67-8e05-4302-ae87-783dfb38a58a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CZ-5455	TCGA-CZ-5455-11A	Solid Tissue Normal
9cf75ea6-1395-4c7e-b111-16df1427a412	9fbf27fa-c33d-443c-a50e-74c731cdeccd.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B0-5092	TCGA-B0-5092-01A	Primary Tumor
7c9ba317-c40d-47e1-a6ac-bdc20290b3c0	955f400d-8b2f-49a3-9e07-d3a2b286d093.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-HD-8634	TCGA-HD-8634-01A	Primary Tumor
e35ad756-4a86-4fa9-84d8-14f721569de6	24d354e1-f30b-4338-b450-917a176094f9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-EM-A2P0	TCGA-EM-A2P0-01A	Primary Tumor
7cefa463-cfbd-42bd-bd4d-3cbbd34b27e2	84accba0-e8a3-40b6-879f-e62b7577e7f0.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-FY-A3NN	TCGA-FY-A3NN-01A	Primary Tumor
e2bdea61-984a-4a72-8998-27a6eac57cc5	3cb0eafa-ff8c-4343-be3f-50ec7d429fc5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-ET-A39T	TCGA-ET-A39T-01A	Primary Tumor
29821c29-e0d8-4747-b81d-928a4428a95d	f8f2d5be-b4b1-48d6-9941-9607dfa65c5c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-DE-A4MC	TCGA-DE-A4MC-01A	Primary Tumor
9b2c3857-348e-44e9-8ff9-42c2e906e4d3	ba07621f-7998-4315-be0c-b92f088a71c2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-J8-A3YG	TCGA-J8-A3YG-01A	Primary Tumor
a2179cb6-a18b-48b7-9257-1c0ce4bce40e	253954ed-6f83-44ab-b6bc-694fec051c1d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-EM-A3ST	TCGA-EM-A3ST-01A	Primary Tumor
5ab01441-529d-4070-a343-7fe02962cb90	47bbb512-ac1b-46d5-b7b1-ce7b5cb4d764.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-EM-A22K	TCGA-EM-A22K-01A	Primary Tumor
60560ae9-7827-4c10-bd14-7d21995c44db	5a6ae122-802a-4d8c-848b-cd723d8e13df.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-FY-A3BL	TCGA-FY-A3BL-01A	Primary Tumor
b5cd5543-ad7b-496d-958d-1aac8d1aea64	efadff8b-a7db-4032-9f02-11c16b3452fd.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-ET-A2N0	TCGA-ET-A2N0-01A	Primary Tumor
f4f7637f-007f-44e2-ad6c-2c238a103339	0bc6eee9-4e24-40a6-9e74-dcaff95946c5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-EL-A3CP	TCGA-EL-A3CP-01A	Primary Tumor
e8dad2b0-3438-4750-aafe-11f37df6f619	2e28da15-c9a7-4190-9081-87a2619d67d6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-EL-A4JX	TCGA-EL-A4JX-01A	Primary Tumor
e254a437-4c55-4d84-8142-8d4b701997f6	fa2eed0c-4ee1-43fd-8a81-a0bd65f1d2c4.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-DJ-A13V	TCGA-DJ-A13V-01A	Primary Tumor
b160bba0-91ae-4be8-9810-c66dbad90b51	28d20ee4-53ef-4064-92c5-02d7bc9d4f09.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-FE-A3PD	TCGA-FE-A3PD-01A	Primary Tumor
609b6dc4-4fe3-4e97-98a7-55f3e4c5e15a	b75773b0-6750-4158-befd-bb55e171ffb5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-FE-A230	TCGA-FE-A230-01A	Primary Tumor
b5091bdf-b892-425e-9e65-925217b8344d	0f6f6fc3-4f7e-42ab-b670-60c2407b2fac.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-EM-A3FN	TCGA-EM-A3FN-01A	Primary Tumor
00782bca-2793-40a5-bfc9-33daebb8712e	a4b9a319-8f66-494e-8ada-530a1e8145d7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-EU-5905	TCGA-EU-5905-01A	Primary Tumor
723307f0-988c-43c0-bcf0-7852bfb28044	a3f0e2f2-fca0-4562-812e-31921c9f482f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-BP-5168	TCGA-BP-5168-01A	Primary Tumor
ed5d369c-c3d6-476c-900b-80d484f7a51e	ea676ecf-7abc-45c3-87f1-79ac8f796778.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PCPG	TCGA-SR-A6MP	TCGA-SR-A6MP-01A	Primary Tumor
32314b21-7c93-4cae-bf51-f905f0d7e378	ad86d99e-5d4c-4d7d-8644-3616502c006f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-T3-A92M	TCGA-T3-A92M-01A	Primary Tumor
d4a60135-8262-4044-86f5-f7194f930186	5dc1623d-d048-4d85-b118-55a5226ede95.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-A497	TCGA-CN-A497-01A	Primary Tumor
9d66ff7f-866f-4717-8501-5751a1649ce4	90c6648f-bc76-4277-8bc6-e782f69efb90.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-A6JD	TCGA-CV-A6JD-01A	Primary Tumor
4f5a08a0-e44b-42a0-a60d-e5de0a04f999	1df2a43f-7735-480c-99cf-d983f1c94b85.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-QK-A8ZB	TCGA-QK-A8ZB-01A	Primary Tumor
a9d6fe88-0127-45c3-b87f-81e795918ccc	0576f5ab-b1f0-42ee-b774-841954499601.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PCPG	TCGA-XG-A823	TCGA-XG-A823-01A	Primary Tumor
852bff2a-d701-4856-8ee5-478d63499369	3a1ef3a4-f090-47dd-81ee-48469bc3f6ef.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B4-5832	TCGA-B4-5832-01A	Primary Tumor
2826f9e2-104d-4ca0-b211-329277972a63	ffb8427a-d1a3-4ae6-a2e0-424929197afb.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-E8-A2JQ	TCGA-E8-A2JQ-11A	Solid Tissue Normal
724a78a8-a55d-4e70-b147-fc555f06353c	e32c7fe0-81ce-4cc8-880b-79d5cafa3dc1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-EL-A3ZP	TCGA-EL-A3ZP-11A	Solid Tissue Normal
7b515dc7-7f8f-42a5-8b60-99c560fabdd0	b465a217-2ba3-43c2-aa76-3420679cc05a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-KS-A4IB	TCGA-KS-A4IB-01A	Primary Tumor
3ef388d4-4f56-4581-aad0-b5d394103505	0751ff85-93a8-4d4b-a7bd-e1dc9abc07ea.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-BJ-A28X	TCGA-BJ-A28X-11A	Solid Tissue Normal
a5388bdc-e538-4011-9950-da9e430a5647	43f59329-24dd-44bf-aa97-887a2998ab81.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-FY-A3TY	TCGA-FY-A3TY-11A	Solid Tissue Normal
c012152b-1851-4622-a646-a6be48ec71ae	33789f1e-8172-4123-9318-77ad04c0981a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-BJ-A45G	TCGA-BJ-A45G-01A	Primary Tumor
e9a53a59-158a-43db-9b4e-9fc8ca3694d6	1789335d-a47c-438f-baf3-09aa990bdf7e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-BJ-A28W	TCGA-BJ-A28W-01A	Primary Tumor
67e8796b-c543-46b4-93a2-439f2a08ea7f	36ab490e-d572-4f53-b307-46a37d7ec4a1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-EL-A4JW	TCGA-EL-A4JW-01A	Primary Tumor
bd62cbd4-f5c5-42f0-aa85-c8b3f4a5ef22	700f259b-e6bd-440b-a329-5f80d12a6050.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-DJ-A4V5	TCGA-DJ-A4V5-01A	Primary Tumor
28ff8001-853b-4a1e-9454-f855982b0a15	7a4a8942-1cab-4338-86ad-d7eb26c265b5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-EM-A3AP	TCGA-EM-A3AP-01A	Primary Tumor
e805cb50-3fca-463f-a0d4-204de80eff49	76b4e454-8b75-449b-98cc-3c41c5e063a3.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B8-5163	TCGA-B8-5163-01A	Primary Tumor
d14565f4-c57a-4063-850c-923b86ddd3a2	3a8bb200-5964-4ae2-a656-c1dc40c29d71.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CZ-5452	TCGA-CZ-5452-11A	Solid Tissue Normal
882f946d-bf01-4f5a-af0e-3cfc0113f999	3815c5aa-12bc-4865-a494-c379a70d528b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PCPG	TCGA-SR-A6MX	TCGA-SR-A6MX-06A	Metastatic
821bf319-0bc3-4670-86e4-b0b2759a63d6	77371754-9088-4587-b4d5-47b804c90a7d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-4731	TCGA-CN-4731-01A	Primary Tumor
d54a1a4e-b694-4e74-9df9-26a4a246ff37	df161225-6334-45af-a74a-a71af0f7b2ae.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PCPG	TCGA-WB-A818	TCGA-WB-A818-01A	Primary Tumor
57a94428-168a-4c8c-b882-73559e871ab4	c4ab095c-9389-48cf-b8d4-2a5956805a1b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PCPG	TCGA-S7-A7WX	TCGA-S7-A7WX-01A	Primary Tumor
dfe9808b-8a0e-4645-9407-3e264f839043	45b50712-c8b3-4f01-9802-a4f30d233d19.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-DV-5575	TCGA-DV-5575-01A	Primary Tumor
0a7ebd2d-e990-40da-b43a-0f516cc39cf6	4eabde76-a065-4dff-8480-722a9a5f0c5c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-6934	TCGA-CV-6934-11A	Solid Tissue Normal
3abf8cdb-833a-4dff-b1b0-4edd9d04161b	0e303e50-9b5f-4ac5-9428-cc9979667d48.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CW-5580	TCGA-CW-5580-01A	Primary Tumor
fa18445e-31f8-4e06-a2c5-e3aabf4b2870	be42dffc-81a2-4fec-a533-1fcc512d392c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7423	TCGA-CV-7423-01A	Primary Tumor
7c6ec527-3c69-4eee-aa57-83505bb86bfc	37a2db43-317f-475b-8379-960202fba684.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B0-5692	TCGA-B0-5692-01A	Primary Tumor
f6c09e3a-c6e8-466b-9897-e28ef965ce9a	6799eeed-fb86-4803-9792-9e9c12b25e8b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-D6-8568	TCGA-D6-8568-01A	Primary Tumor
e2dde845-efcf-41a9-976f-d97675a8245e	53c4599c-6841-4fd7-895c-84ecf68516bd.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-5359	TCGA-CN-5359-01A	Primary Tumor
9db7938f-9363-4fc2-9915-63a19d572ce5	a189f012-5db6-458e-8470-a12981b0c9d4.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-A45Z	TCGA-CV-A45Z-01A	Primary Tumor
35c62951-7e7d-4316-b7a1-f202f7981a00	ed167176-8e4c-464e-b18e-ce6f1af4428a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CJ-4640	TCGA-CJ-4640-01A	Primary Tumor
f066bbfb-a561-4209-8ee8-dd751fb87a30	f0dd3f84-52af-4d84-b911-c12ce87070a5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-A3-3316	TCGA-A3-3316-01A	Primary Tumor
22f903f0-da35-4387-b1c0-c1bcdbe4dcef	a74a330c-26dd-477a-843a-4bb776bd1d91.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PCPG	TCGA-S7-A7X1	TCGA-S7-A7X1-01A	Primary Tumor
767fe2dd-bb8a-4d3b-ae5a-145270dcd43d	272af1c3-298e-4f50-8989-99b57062adbe.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BB-A5HZ	TCGA-BB-A5HZ-01A	Primary Tumor
3cd4215c-f212-441d-8a1e-4ba35e6fe38c	4060c24e-a2ef-457f-ae38-9a13e0a446df.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-5444	TCGA-CV-5444-01A	Primary Tumor
f478fa20-9dd0-47e0-bd6c-636e36d36d7a	be6b0b5b-3131-4c6c-b0f9-3d39ed2043fe.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-MT-A51W	TCGA-MT-A51W-01A	Primary Tumor
ffdbc4fc-a2bf-4cce-8a2b-ceedb3cb1e92	3e8ab945-629e-4a63-ac39-c1b78392e5b7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-BP-4797	TCGA-BP-4797-01A	Primary Tumor
f70de6c4-bd4e-4bef-a4c2-0ea5980c43c4	0af9ed7c-6508-4988-a2d2-66806cf14c95.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-BP-5195	TCGA-BP-5195-01A	Primary Tumor
9932c602-ee73-4866-9c99-22edadf85507	9f7c8176-5349-4bbc-bf0b-96b2e01e09fc.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B0-5691	TCGA-B0-5691-01A	Primary Tumor
3d642403-ff27-4c1d-a242-3a95b53db13a	227d9c16-4459-44ea-af9a-ca89d6e052e9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-BP-5006	TCGA-BP-5006-01A	Primary Tumor
91cbebde-bac0-45d3-8e86-8c610b9fe8aa	a64e7f14-8136-4db2-91a6-458104519b17.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7395	TCGA-CR-7395-01A	Primary Tumor
22cf8685-c243-48d5-b8a1-10bf779faabf	22002701-fcbc-4042-ac55-c93a6574c0b5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BB-8596	TCGA-BB-8596-01A	Primary Tumor
df3ca548-01ec-4ce4-831d-dc9ed6798578	4dd0dd22-b6aa-432b-ace6-841d0c6e83b9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-IQ-7631	TCGA-IQ-7631-01A	Primary Tumor
dbe1e45a-b1a8-4596-9dc6-1237beda2f52	b32a3ac0-0674-44f2-8b91-d7edd9eb754c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-QK-A6V9	TCGA-QK-A6V9-01A	Primary Tumor
2395199d-c108-484a-a239-13f9ce7bf93d	677529b6-20ca-4cf9-8c71-fb7bebedbd2f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CZ-5469	TCGA-CZ-5469-01A	Primary Tumor
78e9e47b-ff4a-49fb-8dcc-66038475a9d6	fe1e1f62-8e18-4400-9b25-2c439fa25b6f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-BP-4999	TCGA-BP-4999-01A	Primary Tumor
ecaf2d04-7c8a-480a-9c59-6234775b1518	ba7dd3b3-a31a-40f8-a714-9148b5d03725.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7367	TCGA-CR-7367-01A	Primary Tumor
6aeb1a9a-13aa-467e-af40-51b8bd759e28	da68f717-ab42-4534-a518-16d40c844ad1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-HD-A6HZ	TCGA-HD-A6HZ-01A	Primary Tumor
542523b4-bc2b-4ae6-b87a-063d6e7f2989	34e77fac-9e4b-481c-9a6c-a1b5f0916f06.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-EU-5904	TCGA-EU-5904-01A	Primary Tumor
a60c7fdb-b995-4cd5-bd7f-c2c288220d45	1a2ef4d2-9a08-4b17-9c93-22c0b0456df1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B2-3924	TCGA-B2-3924-01B	Primary Tumor
c4417338-b78f-4f73-bc24-a01744ba34b8	90ab2da7-4d60-4640-aa43-47aa1fb43390.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-5363	TCGA-CN-5363-01A	Primary Tumor
2e0b8417-b468-4bcb-8b4a-22de159fa66c	40365cdf-f04d-4214-a753-e15c64d57b7f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B2-3924	TCGA-B2-3924-01A	Primary Tumor
3652b879-5e7b-48d5-826c-70889cd96c2e	aaffdeee-dffd-41a6-ab52-caac8e05bb27.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-BP-5189	TCGA-BP-5189-01A	Primary Tumor
1e7ba7b7-e1bd-459e-b47d-8a9bbe5efad8	cde6e107-8870-48c2-85b9-c0f1d71bfc0e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B0-5812	TCGA-B0-5812-01A	Primary Tumor
1a273403-8e19-4445-bdf6-4bbb46b688c8	fec14941-d5e0-4c30-9c68-ccd79b2cea4e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-A4C7	TCGA-CQ-A4C7-01A	Primary Tumor
cf45a8b6-5241-489e-9150-a9391e40fb62	349dfe75-cde2-43b6-a84b-1cbfd596c402.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-5356	TCGA-CN-5356-01A	Primary Tumor
3a92485d-9e88-4322-b37d-e83b4fcfc9e4	426b94fe-fcff-49f2-9d0b-c7cb49bb5559.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-A3-3385	TCGA-A3-3385-01A	Primary Tumor
74749b12-b773-4a87-9005-d5ec42f8ac4d	f930b9f5-adfb-4089-b643-6ab7b60412df.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-A45Q	TCGA-CV-A45Q-01A	Primary Tumor
61aecbb1-dd52-4c22-92ea-5e7b06b4ede7	a1a54782-6381-47b2-8817-603bef36900c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-UF-A7JT	TCGA-UF-A7JT-01A	Primary Tumor
66fa59d5-dcd4-43b4-8a35-9d456b5e6e7f	b4f54395-e237-4b10-b688-433b138facff.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-BP-4787	TCGA-BP-4787-01A	Primary Tumor
13f58180-5c94-46fc-b9d8-b8418a62b40a	126cc745-79f9-4b7a-8a6a-af2be915ebaf.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-6484	TCGA-CR-6484-01A	Primary Tumor
68b46d1b-dced-48ac-b706-8b82ee0530b0	4f16b358-73bf-41de-80de-838ea58f5421.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PCPG	TCGA-RW-A68A	TCGA-RW-A68A-01A	Primary Tumor
46348f46-4a56-4799-8f89-0ea1ca69c978	3c42851b-7666-43bc-8ee2-7d31e370df26.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PCPG	TCGA-RW-A68F	TCGA-RW-A68F-01A	Primary Tumor
ec94bd36-db9a-4e42-bcc0-bc75350f8380	6641ecad-6707-4f4d-ba99-d28b3817bd98.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-BP-4325	TCGA-BP-4325-01A	Primary Tumor
6bc3762f-4119-4acb-a315-e487da6f49f6	adf6f517-d543-46f4-be85-ceeccb398723.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-4723	TCGA-CN-4723-01A	Primary Tumor
1d586525-c3f5-4a5f-b1bd-4b82430d7a4a	55533823-eb81-4c6b-b6ab-163dccf7e39b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7382	TCGA-CR-7382-01A	Primary Tumor
f99f8c9f-335f-47ca-bb58-db6e6e138a7e	fb4fd037-128c-4aac-804e-6f91a3e10c24.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PCPG	TCGA-S7-A7WP	TCGA-S7-A7WP-01A	Primary Tumor
fbb8a94d-e46d-4bc6-9471-faf76af7e047	bd069c1e-7750-4b59-b2c9-0e2e465adb0d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-6474	TCGA-CR-6474-01A	Primary Tumor
ec0f71d3-3f56-4c6c-ab26-d2a0ce4147ba	69db8343-c230-4b1b-b501-ccbf5f2d3302.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-QK-A6II	TCGA-QK-A6II-01A	Primary Tumor
bd66320e-ea15-4f13-86c5-581496aeadec	cfe84822-f9a6-4fe0-bed5-ee2f44fdecf7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CJ-4878	TCGA-CJ-4878-01A	Primary Tumor
52719581-7d1f-4fc3-8792-e3e1ce9fb16a	35d3f8a8-6364-43b2-bbd3-c237986f3ee9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BA-6873	TCGA-BA-6873-01A	Primary Tumor
994db732-c2a9-470e-8f46-a168f73b1d56	3b756a63-aa56-4ee7-b7dd-55fbc1c82398.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-6021	TCGA-CN-6021-01A	Primary Tumor
654a4cdf-fd39-4093-9dde-ae5593c1d863	449100dd-bdf4-4940-8d11-d4546787dadd.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PCPG	TCGA-QR-A70H	TCGA-QR-A70H-01A	Primary Tumor
9683af83-e799-4022-89f7-2d205343014e	8dad2d50-b313-4fda-a07c-5dfa6949a169.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PCPG	TCGA-S7-A7WN	TCGA-S7-A7WN-01A	Primary Tumor
0a8da08e-4857-4186-b238-9d1f5675619e	f0f73c0a-ef91-4882-9912-09ce2ccea869.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-5978	TCGA-CV-5978-01A	Primary Tumor
cb447ecc-d099-4f86-b941-51762b1454bd	9fa215ae-e9ce-4f87-9c8e-b3d9574925c8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CJ-5672	TCGA-CJ-5672-01A	Primary Tumor
d7db3d44-02ef-4ec7-a477-4ba004e5931e	df1d818d-1204-434a-8597-9cc864d5cc36.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B0-5706	TCGA-B0-5706-11A	Solid Tissue Normal
be9a1d46-2413-484d-9c4f-1d5e1a32168e	2c16cd9b-3898-4808-b88f-d22a1bea6e8e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CZ-5456	TCGA-CZ-5456-11A	Solid Tissue Normal
0334c93d-da3a-4ee1-a63c-59d308ffceec	67de4131-2f71-415f-bac1-33bc14f6438e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-BP-4765	TCGA-BP-4765-01A	Primary Tumor
c05a2ad5-2472-4b9b-bdcd-3bd8450f72cb	a7ba8570-638d-4ec3-a02e-e861114ce097.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-BP-4970	TCGA-BP-4970-01A	Primary Tumor
773bd607-c667-4832-bf4c-c9f91cdca86a	e0ddd107-796e-4447-8783-69abe34f4d26.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-A63T	TCGA-CN-A63T-01A	Primary Tumor
22baf572-aeda-440d-b856-f365f74e30ef	6782154b-fab1-46ff-ae92-5432fc96013e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-MT-A67F	TCGA-MT-A67F-01A	Primary Tumor
4910d1d2-d83b-4ea3-a04a-c80fbfaea98d	91ee1d4d-90ac-428d-ad9b-0cba3222fdc5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-CC-A3MC	TCGA-CC-A3MC-01A	Primary Tumor
